Mod:Item:MetaData, Localized Name
aether_legacy:dungeon_block:1, 岗哨石
aether_legacy:dungeon_block:2, 天灵石
aether_legacy:dungeon_block:3, 流光天灵石
aether_legacy:dungeon_block:4, 狱炎石
aether_legacy:dungeon_block:5, 流光狱炎石
aether_legacy:locked_dungeon_block:0, 雕纹石
aether_legacy:locked_dungeon_block:1, 岗哨石
aether_legacy:locked_dungeon_block:2, 天灵石
aether_legacy:locked_dungeon_block:3, 流光天灵石
aether_legacy:locked_dungeon_block:4, 狱炎石
aether_legacy:locked_dungeon_block:5, 流光狱炎石
aether_legacy:dungeon_trap:0, 雕纹石
aether_legacy:dungeon_trap:1, 岗哨石
aether_legacy:dungeon_trap:2, 天灵石
aether_legacy:dungeon_trap:3, 流光天灵石
aether_legacy:dungeon_trap:4, 狱炎石
aether_legacy:dungeon_trap:5, 流光狱炎石
aether_legacy:aether_portal, 天境传送门
aether_legacy:ambrosium_torch, 神能火把
aether_legacy:chest_mimic, 拟箱怪
aether_legacy:treasure_chest, 藏宝箱
aether_legacy:purple_flower, 幻紫花
aether_legacy:white_flower, 白玫瑰
aether_legacy:skyroot_sapling, 天根树苗
aether_legacy:golden_oak_sapling, 金琥珀树苗
aether_legacy:crystal_leaves:0, 水晶树叶
aether_legacy:crystal_leaves:1, 果实累累的水晶树叶
aether_legacy:holiday_leaves:0, 节庆树叶
aether_legacy:holiday_leaves:1, 挂饰节庆树叶
aether_legacy:present, 礼物
aether_legacy:pillar, 柱石
aether_legacy:pillar_top, 顶柱
aether_legacy:skyroot_fence, 天根木栅栏
aether_legacy:skyroot_fence_gate, 天根栅栏门
aether_legacy:carved_wall, 雕纹石墙
aether_legacy:angelic_wall, 天灵石墙
aether_legacy:hellfire_wall, 狱炎石墙
aether_legacy:holystone_wall, 圣石墙
aether_legacy:holystone_brick_wall, 圣石砖墙
aether_legacy:mossy_holystone_wall, 圣苔石墙
aether_legacy:aerogel_wall, 气凝胶墙
aether_legacy:carved_stairs, 雕纹楼梯
aether_legacy:angelic_stairs, 天灵楼梯
aether_legacy:hellfire_stairs, 狱炎楼梯
aether_legacy:skyroot_stairs, 天根楼梯
aether_legacy:mossy_holystone_stairs, 圣苔石梯
aether_legacy:holystone_stairs, 圣石楼梯
aether_legacy:holystone_brick_stairs, 圣石砖梯
aether_legacy:aerogel_stairs, 气凝胶楼梯
aether_legacy:skyroot_double_slab, 天根双层台阶
aether_legacy:carved_double_slab, 雕纹双层台阶
aether_legacy:angelic_double_slab, 天灵双层台阶
aether_legacy:hellfire_double_slab, 狱炎双层台阶
aether_legacy:holystone_double_slab, 圣石双层台阶
aether_legacy:mossy_holystone_double_slab, 圣苔石双层台阶
aether_legacy:holystone_brick_double_slab, 圣石砖双层台阶
aether_legacy:aerogel_double_slab, 气凝胶双层台阶
aether_legacy:skyroot_slab:0, 天根台阶
aether_legacy:carved_slab:0, 雕纹台阶
aether_legacy:angelic_slab:0, 天灵台阶
aether_legacy:hellfire_slab:0, 狱炎台阶
aether_legacy:holystone_slab:0, 圣石台阶
aether_legacy:mossy_holystone_slab:0, 圣苔石台阶
aether_legacy:holystone_brick_slab:0, 圣石砖台阶
aether_legacy:aerogel_slab:0, 气凝胶台阶
aether_legacy:sun_altar, 日轮祭坛
aether_legacy:skyroot_bookshelf, 天根木书架
aether_legacy:zanite_gemstone, 紫晶石
aether_legacy:ambrosium_shard, 神能晶片
aether_legacy:golden_amber, 金琥珀
aether_legacy:aechor_petal, 箭毒花瓣
aether_legacy:swetty_ball, 史维特球
aether_legacy:skyroot_pickaxe, 天根木镐
aether_legacy:skyroot_axe, 天根木斧
aether_legacy:skyroot_shovel, 天根木锹
aether_legacy:holystone_pickaxe, 圣石镐
aether_legacy:holystone_axe, 圣石斧
aether_legacy:holystone_shovel, 圣石锹
aether_legacy:zanite_pickaxe, 紫晶镐
aether_legacy:zanite_axe, 紫晶斧
aether_legacy:zanite_shovel, 紫晶锹
aether_legacy:gravitite_pickaxe, 重力晶镐
aether_legacy:gravitite_axe, 重力晶斧
aether_legacy:gravitite_shovel, 重力晶锹
aether_legacy:valkyrie_pickaxe, 武神镐
aether_legacy:valkyrie_axe, 武神斧
aether_legacy:valkyrie_shovel, 武神锹
aether_legacy:zanite_helmet, 紫晶头盔
aether_legacy:zanite_chestplate, 紫晶胸甲
aether_legacy:zanite_leggings, 紫晶护腿
aether_legacy:zanite_boots, 紫晶战靴
aether_legacy:gravitite_helmet, 重力晶盔
aether_legacy:gravitite_chestplate, 重力晶胸甲
aether_legacy:gravitite_leggings, 重力晶护腿
aether_legacy:gravitite_boots, 重力晶靴
aether_legacy:neptune_helmet, 海神头盔
aether_legacy:neptune_chestplate, 海神胸甲
aether_legacy:neptune_leggings, 海神护腿
aether_legacy:neptune_boots, 海神战靴
aether_legacy:phoenix_helmet, 凤凰头盔
aether_legacy:phoenix_chestplate, 凤凰胸甲
aether_legacy:phoenix_leggings, 凤凰护腿
aether_legacy:phoenix_boots, 凤凰战靴
aether_legacy:obsidian_helmet, 黑曜头盔
aether_legacy:obsidian_chestplate, 黑曜胸甲
aether_legacy:obsidian_leggings, 黑曜护腿
aether_legacy:obsidian_boots, 黑曜战靴
aether_legacy:valkyrie_helmet, 武神头盔
aether_legacy:valkyrie_chestplate, 武神胸甲
aether_legacy:valkyrie_leggings, 武神护腿
aether_legacy:valkyrie_boots, 武神战靴
aether_legacy:blue_berry, 蓝莓
aether_legacy:enchanted_blueberry, 神饯蓝莓
aether_legacy:white_apple, 白苹果
aether_legacy:gummy_swet:0, 天蓝史维特果冻
aether_legacy:gummy_swet:1, 金黄史维特果冻
aether_legacy:healing_stone, 治愈灵石
aether_legacy:candy_cane, 拐杖糖
aether_legacy:ginger_bread_man, 姜饼人
aether_legacy:skyroot_stick, 天根木棍
aether_legacy:victory_medal, 胜利奖牌
aether_legacy:dungeon_key:0, 青铜钥匙
aether_legacy:dungeon_key:1, 白银钥匙
aether_legacy:dungeon_key:2, 黄金钥匙
aether_legacy:skyroot_bucket:0, 天根木桶
aether_legacy:skyroot_bucket:1, 天根水桶
aether_legacy:skyroot_bucket:2, 天根毒液桶
aether_legacy:skyroot_bucket:3, 天根药剂桶
aether_legacy:skyroot_bucket:4, 天根牛奶桶
aether_legacy:cold_parachute, 寒风云落伞
aether_legacy:golden_parachute, 金黄云落伞
aether_legacy:moa_egg, item.moa_egg.name
aether_legacy:dart_shooter:0, 金琥珀吹箭筒
aether_legacy:dart_shooter:1, 剧毒吹箭筒
aether_legacy:dart_shooter:2, 神能吹箭筒
aether_legacy:phoenix_bow, 凤舞长弓
aether_legacy:dart:0, 金琥珀镖箭
aether_legacy:dart:1, 剧毒镖箭
aether_legacy:dart:2, 神能镖箭
aether_legacy:skyroot_sword, 天根木剑
aether_legacy:holystone_sword, 圣石剑
aether_legacy:zanite_sword, 紫晶剑
aether_legacy:gravitite_sword, 重力晶剑
aether_legacy:flaming_sword, 烈焰宝剑
aether_legacy:lightning_sword, 疾电长剑
aether_legacy:holy_sword, 神圣大剑
aether_legacy:vampire_blade, 吸血魔剑
aether_legacy:pig_slayer, 杀猪刀
aether_legacy:candy_cane_sword, 拐杖糖剑
aether_legacy:notch_hammer, Notch飞锤
aether_legacy:leather_gloves, 皮革手套
aether_legacy:iron_gloves, 坚铁护手
aether_legacy:golden_gloves, 黄金手套
aether_legacy:chain_gloves, 锁链拳甲
aether_legacy:diamond_gloves, 钻石拳甲
aether_legacy:zanite_gloves, 紫晶护手
aether_legacy:gravitite_gloves, 重力晶拳甲
aether_legacy:neptune_gloves, 海神护手
aether_legacy:phoenix_gloves, 凤凰护手
aether_legacy:obsidian_gloves, 黑曜拳甲
aether_legacy:valkyrie_gloves, 武神护手
aether_legacy:iron_ring, 坚铁戒指
aether_legacy:golden_ring, 黄金戒指
aether_legacy:zanite_ring, 紫晶之戒
aether_legacy:ice_ring, 冰冻之戒
aether_legacy:iron_pendant, 坚铁吊坠
aether_legacy:golden_pendant, 金吊坠
aether_legacy:zanite_pendant, 紫晶链坠
aether_legacy:ice_pendant, 寒冰链坠
aether_legacy:red_cape, 红色披风
aether_legacy:blue_cape, 蓝色披风
aether_legacy:yellow_cape, 黄色披风
aether_legacy:white_cape, 白色披风
aether_legacy:swet_cape, 史维特披风
aether_legacy:invisibility_cape, 隐形斗篷
aether_legacy:agility_cape, 敏捷披风
aether_legacy:valkyrie_cape, 武神披风
aether_legacy:golden_feather, 金翎羽
aether_legacy:regeneration_stone, 重生之石
aether_legacy:iron_bubble, 坚铁气泡
aether_legacy:life_shard, 生命补片
aether_legacy:cloud_staff, 境云权杖
aether_legacy:nature_staff, 自然权杖
aether_legacy:lightning_knife, 惊雷飞刀
aether_legacy:valkyrie_lance, 武神长枪
aether_legacy:sentry_boots, 哨卫长靴
aether_legacy:aether_tune, 天境之风
aether_legacy:ascending_dawn, 黎明降临
aether_legacy:welcoming_skies, 天空迎宾
aether_legacy:legacy, 遗物
aether_legacy:repulsion_shield, 反击之盾
aether_legacy:lore_book, 天境传说
aether_legacy:developer_stick, 开发者魔棒
aether_legacy:skyroot_bed_item, Skyroot Bed
aether_legacy:aether_portal_frame, Aether Portal Frame
aether_legacy:skyroot_crafting_table, 天根木工作台
aether_legacy:skyroot_chest, 天根木箱子
aether_legacy:aetherion_chest, 天素箱子
aether_legacy:skyroot_ladder, 天根木梯子
aether_legacy:quicksoil_glass_pane, 速沙玻璃板
aether_legacy:zanite_bars, 紫晶栅栏
aether_legacy:ambrosium_block, 神能晶块
aether_legacy:aether_lever, 圣石拉杆
aether_legacy:holystone_pressure_plate, 圣石压力板
aether_legacy:skyroot_pressure_plate, 天根木压力板
aether_legacy:zanite_pressure_plate, 紫晶压力板
aether_legacy:holystone_button, 圣石按钮
aether_legacy:skyroot_button, 天根木按钮
aether_legacy:skyroot_trapdoor, 天根木活板门
aether_legacy:zanite_trapdoor, 紫晶活板门
aether_legacy:skyroot_door, 天根木门
aether_legacy:zanite_door, 紫晶门
aether_legacy:skyroot_sign, 天根木告示牌
aether_legacy:cockatrice, 生鸡蛇肉
aether_legacy:burnt_cockatrice, 焦糊鸡蛇肉
aether_legacy:enchanted_cockatrice, 魔净鸡蛇肉
aether_legacy:cooked_enchanted_cockatrice, 魔烤鸡蛇肉
aether_legacy:aetherium_core, 天素核心
flyringbaublemod:angelring:0, 天使指环
flyringbaublemod:angelring:1, 天使指环
flyringbaublemod:angelring:2, 天使指环
flyringbaublemod:angelring:3, 天使指环
flyringbaublemod:angelring:4, 天使指环
flyringbaublemod:angelring:5, 天使指环
flyringbaublemod:flyingring:0, 飞行指环
flyringbaublemod:flyingring:1, 飞行指环
flyringbaublemod:birdcage:0, 鸟笼
flyringbaublemod:birdcage:1, 宠物鹦鹉（在鸟笼里）
flyringbaublemod:pair, PAIR  (冗余的鹦鹉阵列)
base:wrench, 扳手
contenttweaker:enrichedsunnarium, 富集阳光化合物
contenttweaker:enrichedsunnariumalloy, 富集阳光化合物合金1阶
contenttweaker:enrichedsunnariumalloy2, 富集阳光化合物合金2阶
contenttweaker:enrichedsunnariumalloy3, 富集阳光化合物合金3阶
contenttweaker:enrichedsunnariumalloy4, 富集阳光化合物合金4阶
contenttweaker:sunnarium, 阳光化合物
contenttweaker:sunnariumalloy, 阳光化合物合金
contenttweaker:stemcells, 干细胞
contenttweaker:cold_ingot, 冷冻锭
contenttweaker:crystal_colorful, 五彩水晶
contenttweaker:crystal_useless, 水晶半成品板
contenttweaker:gem_essence, 宝石精华
contenttweaker:hot_irdium_ingot, 热铱锭
contenttweaker:ore_essence, 矿物精华
contenttweaker:hot_osmium_ingot, 热锇锭
contenttweaker:stainless_steel_dust, 不锈钢粉
contenttweaker:twilight_crystal, 暮色水晶
contenttweaker:useful_ingot, 实用合金锭
contenttweaker:hot_tungsten_ingot, 热钨锭
contenttweaker:circuit_uxv, 寰宇处理器主机
contenttweaker:circuit_uiv, 光学处理器主机
contenttweaker:circuit_master3, 纳米主机
contenttweaker:circuit_max, 超因果处理器主机
contenttweaker:circuit_uev, 生物活性处理器主机
contenttweaker:circuit_ultimate3, 量子主机
contenttweaker:circuit_elite3, 处理器主机
contenttweaker:circuit_extreme3, 精致主机
contenttweaker:circuit_superconductor3, 晶体主机
contenttweaker:circuit_infinite3, 湿件主机
contenttweaker:circuit_umv, 奇异处理器主机
contenttweaker:andesite_pebble, item.contenttweaker.andesite_pebble.name
contenttweaker:granite_pebble, item.contenttweaker.granite_pebble.name
contenttweaker:diorite_pebble, item.contenttweaker.diorite_pebble.name
contenttweaker:printed_manual_circuit_board_substrate, item.contenttweaker.printed_manual_circuit_board_substrate.name
contenttweaker:manual_circuit, item.contenttweaker.manual_circuit.name
contenttweaker:frost_proof_machine_casing:0, 冷冻机器方块
contenttweaker:aether_log_fix:0, 天根木修复
contenttweaker:carbon_block:0, 碳板方块
contenttweaker:useful_block:0, 实用合金块
contenttweaker:material_part:1, 坝塔尔合金锭
contenttweaker:material_part:2, 坝塔尔合金板
contenttweaker:material_part:3, 坝塔尔合金齿轮
contenttweaker:material_part:4, 坝塔尔合金杆
contenttweaker:material_part:5, 坝塔尔合金粒
contenttweaker:material_part:6, 致密坝塔尔合金板
contenttweaker:material_part:8, 白铜锭
contenttweaker:material_part:9, 白铜板
contenttweaker:material_part:10, 白铜齿轮
contenttweaker:material_part:11, 白铜杆
contenttweaker:material_part:12, 白铜粒
contenttweaker:material_part:13, 致密白铜板
contenttweaker:material_part:14, RefinedIron齿轮
contenttweaker:material_part:15, RefinedIron线
contenttweaker:material_part:16, 金线
contenttweaker:material_part:18, 铕锭
contenttweaker:material_part:19, 铕板
contenttweaker:material_part:20, 铕齿轮
contenttweaker:material_part:21, 铕杆
contenttweaker:material_part:22, 铕粒
contenttweaker:material_part:23, 铕粉
contenttweaker:material_part:24, 小搓铕粉
contenttweaker:material_part:25, 小堆铕粉
contenttweaker:material_part:27, 镓锭
contenttweaker:material_part:28, 镓板
contenttweaker:material_part:29, 镓齿轮
contenttweaker:material_part:30, 镓杆
contenttweaker:material_part:31, 镓粒
contenttweaker:material_part:32, 镓粉
contenttweaker:material_part:33, 小搓镓粉
contenttweaker:material_part:34, 小堆镓粉
contenttweaker:material_part:36, 超导锭
contenttweaker:material_part:37, 超导板
contenttweaker:material_part:38, 超导齿轮
contenttweaker:material_part:39, 超导杆
contenttweaker:material_part:40, 超导粒
contenttweaker:material_part:41, 超导粉
contenttweaker:material_part:42, 小搓超导粉
contenttweaker:material_part:43, 小堆超导粉
contenttweaker:material_part:45, 薄云轻合金锭
contenttweaker:material_part:46, 薄云轻合金板
contenttweaker:material_part:47, 薄云轻合金齿轮
contenttweaker:material_part:48, 薄云轻合金杆
contenttweaker:material_part:49, 薄云轻合金粒
contenttweaker:material_part:50, 致密薄云轻合金板
contenttweaker:material_part:53, 重金属元素锭
contenttweaker:material_part:54, 重金属元素板
contenttweaker:material_part:55, 重金属元素齿轮
contenttweaker:material_part:56, 重金属元素杆
contenttweaker:material_part:57, 重金属元素粒
contenttweaker:material_part:58, 重金属元素粉
contenttweaker:material_part:62, 皎月石粉
contenttweaker:material_part:63, 皎月石锭
contenttweaker:material_part:65, 晶蓝粉
contenttweaker:material_part:66, 晶蓝锭
contenttweaker:material_part:68, 半导体锭
contenttweaker:material_part:69, 半导体板
contenttweaker:material_part:70, 半导体齿轮
contenttweaker:material_part:71, 半导体杆
contenttweaker:material_part:72, 半导体粒
contenttweaker:material_part:73, 半导体粉
contenttweaker:material_part:74, 小搓半导体粉
contenttweaker:material_part:75, 小堆半导体粉
contenttweaker:material_part:76, 能量金属锭
contenttweaker:material_part:77, 能量金属板
contenttweaker:material_part:78, 能量金属齿轮
contenttweaker:material_part:79, 能量金属杆
contenttweaker:material_part:80, 能量金属粒
contenttweaker:material_part:81, 能量金属粉
contenttweaker:material_part:82, UUMatter锭
contenttweaker:material_part:83, UUMatter板
contenttweaker:material_part:84, UUMatter齿轮
contenttweaker:material_part:85, UUMatter杆
contenttweaker:material_part:86, UUMatter粒
contenttweaker:material_part:87, UUMatter粉
contenttweaker:material_part:89, 复制金属锭
contenttweaker:material_part:90, 复制金属板
contenttweaker:material_part:91, 复制金属齿轮
contenttweaker:material_part:92, 复制金属杆
contenttweaker:material_part:93, 复制金属粒
contenttweaker:material_part:94, 致密复制金属板
contenttweaker:material_part:96, 中子锭
contenttweaker:material_part:97, 中子板
contenttweaker:material_part:98, 中子齿轮
contenttweaker:material_part:99, 中子杆
contenttweaker:material_part:100, 中子粒
contenttweaker:material_part:101, 致密中子板
contenttweaker:material_part:103, 寰宇锭
contenttweaker:material_part:104, 寰宇板
contenttweaker:material_part:105, 寰宇齿轮
contenttweaker:material_part:106, 寰宇杆
contenttweaker:material_part:107, 寰宇粒
contenttweaker:material_part:108, 致密寰宇板
astralsorcery:itemcraftingcomponent:0, 海蓝宝石
astralsorcery:itemcraftingcomponent:1, 星辉锭
astralsorcery:itemcraftingcomponent:2, 星尘
astralsorcery:itemcraftingcomponent:3, 玻璃透镜
astralsorcery:itemcraftingcomponent:4, 共振宝石
astralsorcery:itemcraftingcomponent:5, 羊皮纸
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
astralsorcery:itemconstellationpaper:0, 星图
